 0,    1,  1,  1,  1,  2,315,TMCP385B  ,     ,     ,  1, 19.0,  2.0,    50.0,    50.0,     0.0,     0.0,    0,  0.0, 30.5,0,0,  0.0,                    ,                    
 0,    1,  2,  1,  1,  3,  1,SS400     ,     ,     ,  1,  9.0,  3.0,   150.0,   150.0,     0.0,     0.0,    0,  0.0, 14.4,0,0,  0.0,                    ,                    
 0,    1,  3,  1,  1,  4,  4,SN400C    ,     ,     ,  0,  9.0,  0.0,   250.0,   400.0,   250.0,     0.0,    0,  0.0,  4.8,0,0,  0.0,                    ,                    
 0,    1,  4,  1,  1, 10,  0,          ,     ,     ,  0, 30.0,  0.0,   300.0,     0.0,   100.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    1,  5,  2,  1, 30,  0,          ,     ,     ,  3,  0.0,  0.0,   300.0,   500.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    3,  1,  1,  1,  1,  5,SS400     ,     ,     ,  1, 19.0,  2.0,     0.0,     0.0,     0.0,     0.0,    0,  0.0, 80.8,0,0,  0.0,                    ,                    
 0,    3,  2,  3,  1,  2,315,315       ,     ,     ,  1, 50.0,  3.0,  1000.0,  1200.0,     0.0,  -100.0,    0,  0.0,195.2,0,0,  0.0,                    ,                    
 0,    3,  3,  3,  1,  2,315,315       ,     ,     ,  2, 50.0,  2.0,  2000.0,  1800.0,     0.0,   100.0,    0,  0.0,195.2,0,0,  0.0,                    ,                    
 0,    3,  5,  3,  2, 30,  0,          ,     ,     ,  0,  0.0,  0.0,     0.0,  1400.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    3,  6,  4,  2, 30,  0,          ,     ,     ,  0,  0.0,  0.0,     0.0,  1200.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    3,  7,  1,  2, 30,  0,          ,     ,     ,  4,  0.0,  0.0,     0.0,  1400.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    3,  8,  1,  2, 30,  0,          ,     ,     ,  3,  0.0,  0.0,     0.0,  1200.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    3,  9,  2,  2, 30,  0,          ,     ,     ,  4,  0.0,  0.0,     0.0,  1200.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    3, 10,  2,  2, 30,  0,          ,     ,     ,  3,  0.0,  0.0,     0.0,  1400.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    3, 12,  3,  1, 10,  0,          ,     ,     ,  0, 20.0,  0.0,   500.0,     0.0,   100.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 2,    4,  1,  3,  2, 10,  0,          ,     ,     ,  0, 30.0,  0.0,  1000.0,     0.0,   300.0,     0.0,   10,1000.0,  0.0,0,0,  0.0,                    ,                    
 2,    4,  2,  1,  2, 10,  0,          ,     ,     ,  0, 30.0,  0.0,  1000.0,     0.0,   100.0,     0.0,    5,2000.0,  0.0,0,0,  0.0,                    ,                    
 0,    5,  1,  3,  2, 10,  0,          ,     ,     ,  0, 30.0,  0.0,   100.0,     0.0,   300.0,     0.0,    5,500.0,  0.0,0,0,  0.0,                    ,                    
 0,    5,  2,  1,  2, 10,  0,          ,     ,     ,  0, 30.0,  0.0,   200.0,     0.0,   100.0,     0.0,    6,400.0,  0.0,0,0,  0.0,                    ,                    
 0,    5,  3,  1,  2, 10,  0,          ,     ,     ,  0, 30.0,  0.0,   200.0,     0.0,   200.0,     0.0,    6,400.0,  0.0,0,0,  0.0,                    ,                    
 0,    6,  1,  1,  1,  1,  5,SN490B    ,     ,     ,  1, 19.0,  2.0,     0.0,     0.0,     0.0,     0.0,    0,  0.0, 80.8,0,0,  0.0,                    ,                    
 0,    6,  3,  3,  2, 30,  0,          ,     ,     ,  0,  0.0,  0.0,     0.0,  1400.0,     0.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
 0,    6,  4,  3,  1, 10,  0,          ,     ,     ,  0, 20.0,  0.0,   500.0,     0.0,   100.0,     0.0,    0,  0.0,  0.0,0,0,  0.0,                    ,                    
